交易日期,证券代码,利率,期限
20210226,SHIBOR1Y.IR,3.104,1Y
20210226,SHIBOR2W.IR,2.328,2W
20210226,SHIBOR3M.IR,2.833,3M
20210226,SHIBOR6M.IR,2.9,6M
20210226,SHIBOR9M.IR,3.007,9M
20210226,SHIBORON.IR,2.092,O/N
20210301,SHIBOR1M.IR,2.701,1M
20210301,SHIBOR1W.IR,2.216,1W
20210301,SHIBOR1Y.IR,3.105,1Y
20210301,SHIBOR2W.IR,2.22,2W
20210301,SHIBOR3M.IR,2.813,3M
20210301,SHIBOR6M.IR,2.899,6M
20210301,SHIBOR9M.IR,3.005,9M
20210301,SHIBORON.IR,2.154,O/N
20210302,SHIBOR1M.IR,2.682,1M
20210302,SHIBOR1W.IR,2.157,1W
20210302,SHIBOR1Y.IR,3.106,1Y
20210302,SHIBOR2W.IR,2.196,2W
20210302,SHIBOR3M.IR,2.804,3M
20210302,SHIBOR6M.IR,2.899,6M
20210302,SHIBOR9M.IR,3.005,9M
20210302,SHIBORON.IR,1.775,O/N
20210303,SHIBOR1M.IR,2.654,1M
20210303,SHIBOR1W.IR,1.89,1W
20210303,SHIBOR1Y.IR,3.103,1Y
20210303,SHIBOR2W.IR,2.107,2W
20210303,SHIBOR3M.IR,2.794,3M
20210303,SHIBOR6M.IR,2.898,6M
20210303,SHIBOR9M.IR,3.002,9M
20210303,SHIBORON.IR,1.471,O/N
20210304,SHIBOR1M.IR,2.629,1M
20210304,SHIBOR1W.IR,2.161,1W
20210304,SHIBOR1Y.IR,3.104,1Y
20210304,SHIBOR2W.IR,2.111,2W
20210304,SHIBOR3M.IR,2.781,3M
20210304,SHIBOR6M.IR,2.893,6M
20210304,SHIBOR9M.IR,3.001,9M
20210304,SHIBORON.IR,1.926,O/N
20210305,SHIBOR1M.IR,2.597,1M
20210305,SHIBOR1W.IR,1.999,1W
20210305,SHIBOR1Y.IR,3.102,1Y
20210305,SHIBOR2W.IR,2.081,2W
20210305,SHIBOR3M.IR,2.766,3M
20210305,SHIBOR6M.IR,2.885,6M
20210305,SHIBOR9M.IR,3.0,9M
20210305,SHIBORON.IR,1.565,O/N
20210308,SHIBOR1M.IR,2.583,1M
20210308,SHIBOR1W.IR,2.144,1W
20210308,SHIBOR1Y.IR,3.102,1Y
20210308,SHIBOR2W.IR,2.129,2W
20210308,SHIBOR3M.IR,2.749,3M
20210308,SHIBOR6M.IR,2.879,6M
20210308,SHIBOR9M.IR,3.0,9M
20210308,SHIBORON.IR,1.704,O/N
20210309,SHIBOR1M.IR,2.584,1M
20210309,SHIBOR1W.IR,2.067,1W
20210309,SHIBOR1Y.IR,3.102,1Y
20210309,SHIBOR2W.IR,2.102,2W
20210309,SHIBOR3M.IR,2.74,3M
20210309,SHIBOR6M.IR,2.867,6M
20210309,SHIBOR9M.IR,3.0,9M
20210309,SHIBORON.IR,2.024,O/N
20210310,SHIBOR1M.IR,2.578,1M
20210310,SHIBOR1W.IR,2.038,1W
20210310,SHIBOR1Y.IR,3.102,1Y
20210310,SHIBOR2W.IR,2.086,2W
20210310,SHIBOR3M.IR,2.737,3M
20210310,SHIBOR6M.IR,2.86,6M
20210310,SHIBOR9M.IR,3.0,9M
20210310,SHIBORON.IR,1.747,O/N
20210311,SHIBOR1M.IR,2.574,1M
20210311,SHIBOR1W.IR,2.06,1W
20210311,SHIBOR1Y.IR,3.102,1Y
20210311,SHIBOR2W.IR,2.087,2W
20210311,SHIBOR3M.IR,2.733,3M
20210311,SHIBOR6M.IR,2.855,6M
20210311,SHIBOR9M.IR,3.0,9M
20210311,SHIBORON.IR,1.796,O/N
20210312,SHIBOR1M.IR,2.563,1M
20210312,SHIBOR1W.IR,2.134,1W
20210312,SHIBOR1Y.IR,3.101,1Y
20210312,SHIBOR2W.IR,2.151,2W
20210312,SHIBOR3M.IR,2.719,3M
20210312,SHIBOR6M.IR,2.848,6M
20210312,SHIBOR9M.IR,3.0,9M
20210312,SHIBORON.IR,1.787,O/N
20210315,SHIBOR1M.IR,2.568,1M
20210315,SHIBOR1W.IR,2.275,1W
20210315,SHIBOR1Y.IR,3.102,1Y
20210315,SHIBOR2W.IR,2.411,2W
20210315,SHIBOR3M.IR,2.709,3M
20210315,SHIBOR6M.IR,2.843,6M
20210315,SHIBOR9M.IR,2.998,9M
20210315,SHIBORON.IR,2.245,O/N
20210316,SHIBOR1M.IR,2.568,1M
20210316,SHIBOR1W.IR,2.229,1W
20210316,SHIBOR1Y.IR,3.102,1Y
20210316,SHIBOR2W.IR,2.29,2W
20210316,SHIBOR3M.IR,2.705,3M
20210316,SHIBOR6M.IR,2.836,6M
20210316,SHIBOR9M.IR,2.999,9M
20210316,SHIBORON.IR,2.14,O/N
20210317,SHIBOR1M.IR,2.57,1M
20210317,SHIBOR1W.IR,2.167,1W
20210317,SHIBOR1Y.IR,3.1,1Y
20210317,SHIBOR2W.IR,2.17,2W
20210317,SHIBOR3M.IR,2.704,3M
20210317,SHIBOR6M.IR,2.832,6M
20210317,SHIBOR9M.IR,2.999,9M
20210317,SHIBORON.IR,1.968,O/N
20210318,SHIBOR1M.IR,2.574,1M
20210318,SHIBOR1W.IR,2.197,1W
20210318,SHIBOR1Y.IR,3.1,1Y
20210318,SHIBOR2W.IR,2.313,2W
20210318,SHIBOR3M.IR,2.703,3M
20210318,SHIBOR6M.IR,2.831,6M
20210318,SHIBOR9M.IR,2.993,9M
20210318,SHIBORON.IR,2.206,O/N
20210319,SHIBOR1M.IR,2.577,1M
20210319,SHIBOR1W.IR,2.199,1W
20210319,SHIBOR1Y.IR,3.1,1Y
20210319,SHIBOR2W.IR,2.297,2W
20210319,SHIBOR3M.IR,2.698,3M
20210319,SHIBOR6M.IR,2.836,6M
20210319,SHIBOR9M.IR,2.995,9M
20210319,SHIBORON.IR,2.135,O/N
20210322,SHIBOR1M.IR,2.576,1M
20210322,SHIBOR1W.IR,2.163,1W
20210322,SHIBOR1Y.IR,3.097,1Y
20210322,SHIBOR2W.IR,2.469,2W
20210322,SHIBOR3M.IR,2.694,3M
20210322,SHIBOR6M.IR,2.832,6M
20210322,SHIBOR9M.IR,2.993,9M
20210322,SHIBORON.IR,2.052,O/N
20210323,SHIBOR1M.IR,2.578,1M
20210323,SHIBOR1W.IR,2.168,1W
20210323,SHIBOR1Y.IR,3.094,1Y
20210323,SHIBOR2W.IR,2.452,2W
20210323,SHIBOR3M.IR,2.689,3M
20210323,SHIBOR6M.IR,2.826,6M
20210323,SHIBOR9M.IR,2.988,9M
20210323,SHIBORON.IR,1.976,O/N
20210324,SHIBOR1M.IR,2.577,1M
20210324,SHIBOR1W.IR,1.992,1W
20210324,SHIBOR1Y.IR,3.09,1Y
20210324,SHIBOR2W.IR,2.429,2W
20210324,SHIBOR3M.IR,2.681,3M
20210324,SHIBOR6M.IR,2.815,6M
20210324,SHIBOR9M.IR,2.983,9M
20210324,SHIBORON.IR,1.822,O/N
20210325,SHIBOR1M.IR,2.577,1M
20210325,SHIBOR1W.IR,2.194,1W
20210325,SHIBOR1Y.IR,3.089,1Y
20210325,SHIBOR2W.IR,2.412,2W
20210325,SHIBOR3M.IR,2.6685,3M
20210325,SHIBOR6M.IR,2.809,6M
20210325,SHIBOR9M.IR,2.976,9M
20210325,SHIBORON.IR,2.029,O/N
20210326,SHIBOR1M.IR,2.569,1M
20210326,SHIBOR1W.IR,2.173,1W
20210326,SHIBOR1Y.IR,3.086,1Y
20210326,SHIBOR2W.IR,2.397,2W
20210326,SHIBOR3M.IR,2.65,3M
20210326,SHIBOR6M.IR,2.802,6M
20210326,SHIBOR9M.IR,2.966,9M
20210326,SHIBORON.IR,1.762,O/N
20210329,SHIBOR1M.IR,2.554,1M
20210329,SHIBOR1W.IR,2.158,1W
20210329,SHIBOR1Y.IR,3.083,1Y
20210329,SHIBOR2W.IR,2.369,2W
20210329,SHIBOR3M.IR,2.642,3M
20210329,SHIBOR6M.IR,2.802,6M
20210329,SHIBOR9M.IR,2.951,9M
20210329,SHIBORON.IR,1.814,O/N
20210330,SHIBOR1M.IR,2.541,1M
20210330,SHIBOR1W.IR,2.236,1W
20210330,SHIBOR1Y.IR,3.081,1Y
20210330,SHIBOR2W.IR,2.415,2W
20210330,SHIBOR3M.IR,2.639,3M
20210330,SHIBOR6M.IR,2.799,6M
20210330,SHIBOR9M.IR,2.944,9M
20210330,SHIBORON.IR,1.825,O/N
20210331,SHIBOR1M.IR,2.542,1M
20210331,SHIBOR1W.IR,2.251,1W
20210331,SHIBOR1Y.IR,3.08,1Y
20210331,SHIBOR2W.IR,2.478,2W
20210331,SHIBOR3M.IR,2.635,3M
20210331,SHIBOR6M.IR,2.798,6M
20210331,SHIBOR9M.IR,2.941,9M
20210331,SHIBORON.IR,2.124,O/N
20210401,SHIBOR1M.IR,2.541,1M
20210401,SHIBOR1W.IR,2.155,1W
20210401,SHIBOR1Y.IR,3.08,1Y
20210401,SHIBOR2W.IR,2.192,2W
20210401,SHIBOR3M.IR,2.635,3M
20210401,SHIBOR6M.IR,2.799,6M
20210401,SHIBOR9M.IR,2.935,9M
20210401,SHIBORON.IR,2.143,O/N
20210402,SHIBOR1M.IR,2.541,1M
20210402,SHIBOR1W.IR,2.145,1W
20210402,SHIBOR1Y.IR,3.079,1Y
20210402,SHIBOR2W.IR,2.179,2W
20210402,SHIBOR3M.IR,2.634,3M
20210402,SHIBOR6M.IR,2.799,6M
20210402,SHIBOR9M.IR,2.93,9M
20210402,SHIBORON.IR,1.734,O/N
20210406,SHIBOR1M.IR,2.533,1M
20210406,SHIBOR1W.IR,2.045,1W
20210406,SHIBOR1Y.IR,3.072,1Y
20210406,SHIBOR2W.IR,2.086,2W
20210406,SHIBOR3M.IR,2.629,3M
20210406,SHIBOR6M.IR,2.798,6M
20210406,SHIBOR9M.IR,2.922,9M
20210406,SHIBORON.IR,1.765,O/N
20210407,SHIBOR1M.IR,2.532,1M
20210407,SHIBOR1W.IR,1.939,1W
20210407,SHIBOR1Y.IR,3.068,1Y
20210407,SHIBOR2W.IR,2.003,2W
20210407,SHIBOR3M.IR,2.62,3M
20210407,SHIBOR6M.IR,2.796,6M
20210407,SHIBOR9M.IR,2.917,9M
20210407,SHIBORON.IR,1.824,O/N
20210408,SHIBOR1M.IR,2.523,1M
20210408,SHIBOR1W.IR,2.014,1W
20210408,SHIBOR1Y.IR,3.062,1Y
20210408,SHIBOR2W.IR,2.057,2W
20210408,SHIBOR3M.IR,2.615,3M
20210408,SHIBOR6M.IR,2.798,6M
20210408,SHIBOR9M.IR,2.913,9M
20210408,SHIBORON.IR,1.76,O/N
20210409,SHIBOR1M.IR,2.516,1M
20210409,SHIBOR1W.IR,2.054,1W
20210409,SHIBOR1Y.IR,3.059,1Y
20210409,SHIBOR2W.IR,2.08,2W
20210409,SHIBOR3M.IR,2.612,3M
20210409,SHIBOR6M.IR,2.795,6M
20210409,SHIBOR9M.IR,2.911,9M
20210409,SHIBORON.IR,1.784,O/N
20210412,SHIBOR1M.IR,2.51,1M
20210412,SHIBOR1W.IR,2.05,1W
20210412,SHIBOR1Y.IR,3.055,1Y
20210412,SHIBOR2W.IR,2.112,2W
20210412,SHIBOR3M.IR,2.608,3M
20210412,SHIBOR6M.IR,2.797,6M
20210412,SHIBOR9M.IR,2.909,9M
20210412,SHIBORON.IR,1.792,O/N
20210413,SHIBOR1M.IR,2.508,1M
20210413,SHIBOR1W.IR,2.061,1W
20210413,SHIBOR1Y.IR,3.051,1Y
20210413,SHIBOR2W.IR,2.088,2W
20210413,SHIBOR3M.IR,2.605,3M
20210413,SHIBOR6M.IR,2.798,6M
20210413,SHIBOR9M.IR,2.903,9M
20210413,SHIBORON.IR,1.781,O/N
20210414,SHIBOR1M.IR,2.503,1M
20210414,SHIBOR1W.IR,2.063,1W
20210414,SHIBOR1Y.IR,3.042,1Y
20210414,SHIBOR2W.IR,2.086,2W
20210414,SHIBOR3M.IR,2.603,3M
20210414,SHIBOR6M.IR,2.798,6M
20210414,SHIBOR9M.IR,2.902,9M
20210414,SHIBORON.IR,1.81,O/N
20210415,SHIBOR1M.IR,2.502,1M
20210415,SHIBOR1W.IR,2.058,1W
20210415,SHIBOR1Y.IR,3.037,1Y
20210415,SHIBOR2W.IR,2.07,2W
20210415,SHIBOR3M.IR,2.602,3M
20210415,SHIBOR6M.IR,2.798,6M
20210415,SHIBOR9M.IR,2.9,9M
20210415,SHIBORON.IR,1.81,O/N
20210416,SHIBOR1M.IR,2.501,1M
20210416,SHIBOR1W.IR,2.199,1W
20210416,SHIBOR1Y.IR,3.032,1Y
20210416,SHIBOR2W.IR,2.119,2W
20210416,SHIBOR3M.IR,2.601,3M
20210416,SHIBOR6M.IR,2.798,6M
20210416,SHIBOR9M.IR,2.9,9M
20210416,SHIBORON.IR,1.946,O/N
20210419,SHIBOR1M.IR,2.5,1M
20210419,SHIBOR1W.IR,2.226,1W
20210419,SHIBOR1Y.IR,3.026,1Y
20210419,SHIBOR2W.IR,2.25,2W
20210419,SHIBOR3M.IR,2.6,3M
20210419,SHIBOR6M.IR,2.798,6M
20210419,SHIBOR9M.IR,2.9,9M
20210419,SHIBORON.IR,2.118,O/N
20210420,SHIBOR1M.IR,2.5,1M
20210420,SHIBOR1W.IR,2.196,1W
20210420,SHIBOR1Y.IR,3.02,1Y
20210420,SHIBOR2W.IR,2.262,2W
20210420,SHIBOR3M.IR,2.6,3M
20210420,SHIBOR6M.IR,2.798,6M
20210420,SHIBOR9M.IR,2.9,9M
20210420,SHIBORON.IR,1.854,O/N
20210421,SHIBOR1M.IR,2.5,1M
20210421,SHIBOR1W.IR,2.133,1W
20210421,SHIBOR1Y.IR,3.009,1Y
20210421,SHIBOR2W.IR,2.259,2W
20210421,SHIBOR3M.IR,2.6,3M
20210421,SHIBOR6M.IR,2.794,6M
20210421,SHIBOR9M.IR,2.9,9M
20210421,SHIBORON.IR,1.864,O/N
20210422,SHIBOR1M.IR,2.5,1M
20210422,SHIBOR1W.IR,2.15,1W
20210422,SHIBOR1Y.IR,3.001,1Y
20210422,SHIBOR2W.IR,2.281,2W
20210422,SHIBOR3M.IR,2.6,3M
20210422,SHIBOR6M.IR,2.792,6M
20210422,SHIBOR9M.IR,2.9,9M
20210422,SHIBORON.IR,2.127,O/N
20210423,SHIBOR1M.IR,2.5,1M
20210423,SHIBOR1W.IR,2.139,1W
20210423,SHIBOR1Y.IR,3.0,1Y
20210423,SHIBOR2W.IR,2.283,2W
20210423,SHIBOR3M.IR,2.6,3M
20210423,SHIBOR6M.IR,2.792,6M
20210423,SHIBOR9M.IR,2.9,9M
20210423,SHIBORON.IR,1.942,O/N
20210425,SHIBOR1M.IR,2.495,1M
20210425,SHIBOR1W.IR,2.2,1W
20210425,SHIBOR1Y.IR,2.995,1Y
20210425,SHIBOR2W.IR,2.371,2W
20210425,SHIBOR3M.IR,2.595,3M
20210425,SHIBOR6M.IR,2.791,6M
20210425,SHIBOR9M.IR,2.898,9M
20210425,SHIBORON.IR,2.018,O/N
20210426,SHIBOR1M.IR,2.494,1M
20210426,SHIBOR1W.IR,2.246,1W
20210426,SHIBOR1Y.IR,2.987,1Y
20210426,SHIBOR2W.IR,2.39,2W
20210426,SHIBOR3M.IR,2.594,3M
20210426,SHIBOR6M.IR,2.792,6M
20210426,SHIBOR9M.IR,2.896,9M
20210426,SHIBORON.IR,2.075,O/N
20210427,SHIBOR1M.IR,2.491,1M
20210427,SHIBOR1W.IR,2.234,1W
20210427,SHIBOR1Y.IR,2.981,1Y
20210427,SHIBOR2W.IR,2.307,2W
20210427,SHIBOR3M.IR,2.592,3M
20210427,SHIBOR6M.IR,2.782,6M
20210427,SHIBOR9M.IR,2.889,9M
20210427,SHIBORON.IR,1.814,O/N
20210428,SHIBOR1M.IR,2.491,1M
20210428,SHIBOR1W.IR,2.189,1W
20210428,SHIBOR1Y.IR,2.98,1Y
20210428,SHIBOR2W.IR,2.321,2W
20210428,SHIBOR3M.IR,2.592,3M
20210428,SHIBOR6M.IR,2.768,6M
20210428,SHIBOR9M.IR,2.884,9M
20210428,SHIBORON.IR,1.78,O/N
20210429,SHIBOR1M.IR,2.49,1M
20210429,SHIBOR1W.IR,2.252,1W
20210429,SHIBOR1Y.IR,2.978,1Y
20210429,SHIBOR2W.IR,2.331,2W
20210429,SHIBOR3M.IR,2.585,3M
20210429,SHIBOR6M.IR,2.757,6M
20210429,SHIBOR9M.IR,2.88,9M
20210429,SHIBORON.IR,1.823,O/N
20210430,SHIBOR1M.IR,2.489,1M
20210430,SHIBOR1W.IR,2.336,1W
20210430,SHIBOR1Y.IR,2.972,1Y
20210430,SHIBOR2W.IR,2.367,2W
20210430,SHIBOR3M.IR,2.58,3M
20210430,SHIBOR6M.IR,2.752,6M
20210430,SHIBOR9M.IR,2.879,9M
20210430,SHIBORON.IR,2.285,O/N
20210506,SHIBOR1M.IR,2.477,1M
20210506,SHIBOR1W.IR,2.152,1W
20210506,SHIBOR1Y.IR,2.966,1Y
20210506,SHIBOR2W.IR,2.179,2W
20210506,SHIBOR3M.IR,2.576,3M
20210506,SHIBOR6M.IR,2.745,6M
20210506,SHIBOR9M.IR,2.874,9M
20210506,SHIBORON.IR,2.097,O/N
20210507,SHIBOR1M.IR,2.463,1M
20210507,SHIBOR1W.IR,1.94,1W
20210507,SHIBOR1Y.IR,2.959,1Y
20210507,SHIBOR2W.IR,2.026,2W
20210507,SHIBOR3M.IR,2.569,3M
20210507,SHIBOR6M.IR,2.742,6M
20210507,SHIBOR9M.IR,2.865,9M
20210507,SHIBORON.IR,1.779,O/N
20210508,SHIBOR1M.IR,2.444,1M
20210508,SHIBOR1W.IR,1.909,1W
20210508,SHIBOR1Y.IR,2.952,1Y
20210508,SHIBOR2W.IR,1.996,2W
20210508,SHIBOR3M.IR,2.556,3M
20210508,SHIBOR6M.IR,2.736,6M
20210508,SHIBOR9M.IR,2.856,9M
20210508,SHIBORON.IR,1.494,O/N
20210510,SHIBOR1M.IR,2.437,1M
20210510,SHIBOR1W.IR,1.909,1W
20210510,SHIBOR1Y.IR,2.947,1Y
20210510,SHIBOR2W.IR,1.957,2W
20210510,SHIBOR3M.IR,2.542,3M
20210510,SHIBOR6M.IR,2.728,6M
20210510,SHIBOR9M.IR,2.848,9M
20210510,SHIBORON.IR,1.663,O/N
20210511,SHIBOR1M.IR,2.432,1M
20210511,SHIBOR1W.IR,2.078,1W
20210511,SHIBOR1Y.IR,2.943,1Y
20210511,SHIBOR2W.IR,1.986,2W
20210511,SHIBOR3M.IR,2.536,3M
20210511,SHIBOR6M.IR,2.722,6M
20210511,SHIBOR9M.IR,2.843,9M
20210511,SHIBORON.IR,1.938,O/N
20210512,SHIBOR1M.IR,2.429,1M
20210512,SHIBOR1W.IR,2.029,1W
20210512,SHIBOR1Y.IR,2.938,1Y
20210512,SHIBOR2W.IR,2.032,2W
20210512,SHIBOR3M.IR,2.532,3M
20210512,SHIBOR6M.IR,2.719,6M
20210512,SHIBOR9M.IR,2.843,9M
20210512,SHIBORON.IR,1.951,O/N
20210513,SHIBOR1M.IR,2.423,1M
20210513,SHIBOR1W.IR,2.082,1W
20210513,SHIBOR1Y.IR,2.932,1Y
20210513,SHIBOR2W.IR,2.06,2W
20210513,SHIBOR3M.IR,2.525,3M
20210513,SHIBOR6M.IR,2.709,6M
20210513,SHIBOR9M.IR,2.842,9M
20210513,SHIBORON.IR,1.966,O/N
20210514,SHIBOR1M.IR,2.422,1M
20210514,SHIBOR1W.IR,2.074,1W
20210514,SHIBOR1Y.IR,2.931,1Y
20210514,SHIBOR2W.IR,2.079,2W
20210514,SHIBOR3M.IR,2.521,3M
20210514,SHIBOR6M.IR,2.705,6M
20210514,SHIBOR9M.IR,2.842,9M
20210514,SHIBORON.IR,1.805,O/N
20210517,SHIBOR1M.IR,2.419,1M
20210517,SHIBOR1W.IR,2.195,1W
20210517,SHIBOR1Y.IR,2.932,1Y
20210517,SHIBOR2W.IR,2.137,2W
20210517,SHIBOR3M.IR,2.514,3M
20210517,SHIBOR6M.IR,2.703,6M
20210517,SHIBOR9M.IR,2.841,9M
20210517,SHIBORON.IR,2.136,O/N
20210518,SHIBOR1M.IR,2.418,1M
20210518,SHIBOR1W.IR,2.196,1W
20210518,SHIBOR1Y.IR,2.93,1Y
20210518,SHIBOR2W.IR,2.24,2W
20210518,SHIBOR3M.IR,2.51,3M
20210518,SHIBOR6M.IR,2.702,6M
20210518,SHIBOR9M.IR,2.841,9M
20210518,SHIBORON.IR,2.119,O/N
20210519,SHIBOR1M.IR,2.416,1M
20210519,SHIBOR1W.IR,2.149,1W
20210519,SHIBOR1Y.IR,2.932,1Y
20210519,SHIBOR2W.IR,2.218,2W
20210519,SHIBOR3M.IR,2.505,3M
20210519,SHIBOR6M.IR,2.701,6M
20210519,SHIBOR9M.IR,2.843,9M
20210519,SHIBORON.IR,2.025,O/N
20210520,SHIBOR1M.IR,2.412,1M
20210520,SHIBOR1W.IR,2.165,1W
20210520,SHIBOR1Y.IR,2.931,1Y
20210520,SHIBOR2W.IR,2.268,2W
20210520,SHIBOR3M.IR,2.497,3M
20210520,SHIBOR6M.IR,2.69,6M
20210520,SHIBOR9M.IR,2.843,9M
20210520,SHIBORON.IR,2.092,O/N
20210521,SHIBOR1M.IR,2.41,1M
20210521,SHIBOR1W.IR,2.16,1W
20210521,SHIBOR1Y.IR,2.929,1Y
20210521,SHIBOR2W.IR,2.26,2W
20210521,SHIBOR3M.IR,2.489,3M
20210521,SHIBOR6M.IR,2.684,6M
20210521,SHIBOR9M.IR,2.843,9M
20210521,SHIBORON.IR,1.996,O/N
20210524,SHIBOR1M.IR,2.407,1M
20210524,SHIBOR1W.IR,2.156,1W
20210524,SHIBOR1Y.IR,2.925,1Y
20210524,SHIBOR2W.IR,2.31,2W
20210524,SHIBOR3M.IR,2.49,3M
20210524,SHIBOR6M.IR,2.675,6M
20210524,SHIBOR9M.IR,2.842,9M
20210524,SHIBORON.IR,2.171,O/N
20210525,SHIBOR1M.IR,2.406,1M
20210525,SHIBOR1W.IR,2.254,1W
20210525,SHIBOR1Y.IR,2.924,1Y
20210525,SHIBOR2W.IR,2.317,2W
20210525,SHIBOR3M.IR,2.485,3M
20210525,SHIBOR6M.IR,2.671,6M
20210525,SHIBOR9M.IR,2.842,9M
20210525,SHIBORON.IR,2.194,O/N
20210526,SHIBOR1M.IR,2.405,1M
20210526,SHIBOR1W.IR,2.269,1W
20210526,SHIBOR1Y.IR,2.921,1Y
20210526,SHIBOR2W.IR,2.311,2W
20210526,SHIBOR3M.IR,2.479,3M
20210526,SHIBOR6M.IR,2.67,6M
20210526,SHIBOR9M.IR,2.841,9M
20210526,SHIBORON.IR,1.99,O/N
20210527,SHIBOR1M.IR,2.403,1M
20210527,SHIBOR1W.IR,2.262,1W
20210527,SHIBOR1Y.IR,2.915,1Y
20210527,SHIBOR2W.IR,2.336,2W
20210527,SHIBOR3M.IR,2.474,3M
20210527,SHIBOR6M.IR,2.667,6M
20210527,SHIBOR9M.IR,2.836,9M
20210527,SHIBORON.IR,2.117,O/N
20210528,SHIBOR1M.IR,2.404,1M
20210528,SHIBOR1W.IR,2.278,1W
20210528,SHIBOR1Y.IR,2.912,1Y
20210528,SHIBOR2W.IR,2.376,2W
20210528,SHIBOR3M.IR,2.476,3M
20210528,SHIBOR6M.IR,2.663,6M
20210528,SHIBOR9M.IR,2.834,9M
20210528,SHIBORON.IR,2.166,O/N
20210531,SHIBOR1M.IR,2.407,1M
20210531,SHIBOR1W.IR,2.502,1W
20210531,SHIBOR1Y.IR,2.911,1Y
20210531,SHIBOR2W.IR,2.581,2W
20210531,SHIBOR3M.IR,2.479,3M
20210531,SHIBOR6M.IR,2.663,6M
20210531,SHIBOR9M.IR,2.838,9M
20210531,SHIBORON.IR,2.227,O/N
20210601,SHIBOR1M.IR,2.406,1M
20210601,SHIBOR1W.IR,2.233,1W
20210601,SHIBOR1Y.IR,2.91,1Y
20210601,SHIBOR2W.IR,2.139,2W
20210601,SHIBOR3M.IR,2.478,3M
20210601,SHIBOR6M.IR,2.659,6M
20210601,SHIBOR9M.IR,2.84,9M
20210601,SHIBORON.IR,2.187,O/N
20210602,SHIBOR1M.IR,2.397,1M
20210602,SHIBOR1W.IR,2.156,1W
20210602,SHIBOR1Y.IR,2.907,1Y
20210602,SHIBOR2W.IR,2.135,2W
20210602,SHIBOR3M.IR,2.469,3M
20210602,SHIBOR6M.IR,2.651,6M
20210602,SHIBOR9M.IR,2.835,9M
20210602,SHIBORON.IR,2.04,O/N
20210603,SHIBOR1M.IR,2.384,1M
20210603,SHIBOR1W.IR,2.092,1W
20210603,SHIBOR1Y.IR,2.899,1Y
20210603,SHIBOR2W.IR,2.093,2W
20210603,SHIBOR3M.IR,2.454,3M
20210603,SHIBOR6M.IR,2.641,6M
20210603,SHIBOR9M.IR,2.829,9M
20210603,SHIBORON.IR,1.852,O/N
20210604,SHIBOR1M.IR,2.377,1M
20210604,SHIBOR1W.IR,2.187,1W
20210604,SHIBOR1Y.IR,2.887,1Y
20210604,SHIBOR2W.IR,2.11,2W
20210604,SHIBOR3M.IR,2.444,3M
20210604,SHIBOR6M.IR,2.629,6M
20210604,SHIBOR9M.IR,2.821,9M
20210604,SHIBORON.IR,2.175,O/N
20210607,SHIBOR1M.IR,2.385,1M
20210607,SHIBOR1W.IR,2.253,1W
20210607,SHIBOR1Y.IR,2.887,1Y
20210607,SHIBOR2W.IR,2.346,2W
20210607,SHIBOR3M.IR,2.446,3M
20210607,SHIBOR6M.IR,2.626,6M
20210607,SHIBOR9M.IR,2.822,9M
20210607,SHIBORON.IR,2.299,O/N
20210608,SHIBOR1M.IR,2.383,1M
20210608,SHIBOR1W.IR,2.267,1W
20210608,SHIBOR1Y.IR,2.884,1Y
20210608,SHIBOR2W.IR,2.35,2W
20210608,SHIBOR3M.IR,2.443,3M
20210608,SHIBOR6M.IR,2.624,6M
20210608,SHIBOR9M.IR,2.824,9M
20210608,SHIBORON.IR,2.193,O/N
20210609,SHIBOR1M.IR,2.386,1M
20210609,SHIBOR1W.IR,2.271,1W
20210609,SHIBOR1Y.IR,2.884,1Y
20210609,SHIBOR2W.IR,2.322,2W
20210609,SHIBOR3M.IR,2.442,3M
20210609,SHIBOR6M.IR,2.618,6M
20210609,SHIBOR9M.IR,2.826,9M
20210609,SHIBORON.IR,2.188,O/N
20210610,SHIBOR1M.IR,2.381,1M
20210610,SHIBOR1W.IR,2.146,1W
20210610,SHIBOR1Y.IR,2.881,1Y
20210610,SHIBOR2W.IR,2.269,2W
20210610,SHIBOR3M.IR,2.435,3M
20210610,SHIBOR6M.IR,2.611,6M
20210610,SHIBOR9M.IR,2.823,9M
20210610,SHIBORON.IR,1.892,O/N
20210611,SHIBOR1M.IR,2.384,1M
20210611,SHIBOR1W.IR,2.169,1W
20210611,SHIBOR1Y.IR,2.883,1Y
20210611,SHIBOR2W.IR,2.202,2W
20210611,SHIBOR3M.IR,2.434,3M
20210611,SHIBOR6M.IR,2.61,6M
20210611,SHIBOR9M.IR,2.824,9M
20210611,SHIBORON.IR,1.998,O/N
20210615,SHIBOR1M.IR,2.383,1M
20210615,SHIBOR1W.IR,2.237,1W
20210615,SHIBOR1Y.IR,2.884,1Y
20210615,SHIBOR2W.IR,2.246,2W
20210615,SHIBOR3M.IR,2.434,3M
20210615,SHIBOR6M.IR,2.608,6M
20210615,SHIBOR9M.IR,2.825,9M
20210615,SHIBORON.IR,2.104,O/N
20210616,SHIBOR1M.IR,2.388,1M
20210616,SHIBOR1W.IR,2.198,1W
20210616,SHIBOR1Y.IR,2.886,1Y
20210616,SHIBOR2W.IR,2.221,2W
20210616,SHIBOR3M.IR,2.439,3M
20210616,SHIBOR6M.IR,2.605,6M
