交易日期,景气成长股票池,细分龙头股票池,中性股息股票池,沪深300,中证红利全收益
20180502,12.349361,8.837486,10.270368,1.434904,2.296843
20180503,12.497550,8.922514,10.345729,1.446095,2.313925
20180504,12.605919,8.971434,10.398661,1.439079,2.308116
20180507,12.876454,9.131056,10.543266,1.461798,2.342417
20180508,12.783071,9.119989,10.689315,1.478759,2.361703
20180509,12.871496,9.146214,10.672125,1.476067,2.359077
20180510,12.845580,9.222638,10.751969,1.484242,2.373168
20180511,12.637633,9.073570,10.644264,1.476534,2.362786
20180514,12.661039,9.132075,10.770067,1.490432,2.373179
20180515,12.907308,9.271722,10.785201,1.496076,2.383065
20180516,12.835323,9.259620,10.679022,1.484161,2.369825
20180517,12.886180,9.198849,10.631382,1.473183,2.361720
20180518,12.992931,9.216125,10.717218,1.488057,2.384543
20180521,13.361238,9.328050,10.719379,1.494988,2.395571
20180522,13.499809,9.440063,10.654764,1.489256,2.388977
20180523,13.283889,9.273504,10.485106,1.469573,2.365323
20180524,13.261455,9.296778,10.386269,1.459140,2.350029
20180525,12.937905,9.220185,10.345674,1.455054,2.346382
20180528,12.885342,9.269864,10.434351,1.461444,2.353751
20180529,12.888675,9.214425,10.308422,1.450292,2.347784
20180530,12.494089,8.966359,10.237654,1.419549,2.304202
20180531,12.879961,9.247906,10.457654,1.449670,2.353473
20180601,12.544454,9.087513,10.382007,1.437551,2.336686
20180604,12.594389,9.214024,10.446357,1.451653,2.353506
20180605,12.955606,9.438066,10.568945,1.466041,2.365998
20180606,12.926238,9.455730,10.596385,1.463004,2.366392
20180607,12.902833,9.365238,10.599360,1.460587,2.354722
20180608,12.833845,9.300641,10.468932,1.440992,2.328093
20180611,12.758317,9.113605,10.545282,1.441132,2.325003
20180612,12.959441,9.320945,10.714080,1.458659,2.353277
20180613,12.811731,9.234461,10.620149,1.444318,2.335596
20180614,12.793427,9.200220,10.566231,1.438609,2.325139
20180615,12.552120,9.099432,10.538197,1.431010,2.319175
20180619,11.891641,8.703284,10.294476,1.380564,2.231310
20180620,12.175883,8.851995,10.258113,1.386026,2.244427
20180621,11.944152,8.790676,10.149424,1.369831,2.225270
20180622,12.185900,8.907045,10.183713,1.375908,2.235148
20180625,12.123073,8.942503,10.045199,1.357445,2.214641
20180626,12.216922,8.932644,9.936425,1.346249,2.189127
20180627,12.076376,8.709693,9.761002,1.318856,2.163903
20180628,11.898412,8.538816,9.622471,1.305231,2.137299
20180629,12.390620,8.861586,9.901041,1.338576,2.185068
20180702,12.293745,8.793226,9.552776,1.299298,2.127250
20180703,12.456457,8.763631,9.514199,1.299800,2.131897
20180704,12.222486,8.706863,9.413102,1.282441,2.112665
20180705,11.934399,8.494469,9.367009,1.274317,2.092509
20180706,11.985332,8.515541,9.450427,1.282965,2.099967
20180709,12.554042,8.905237,9.703994,1.318826,2.152592
20180710,12.675969,9.029516,9.753644,1.322003,2.159881
20180711,12.620780,8.963242,9.571432,1.299133,2.125402
20180712,13.118729,9.167360,9.720886,1.327165,2.166712
20180713,13.310570,9.288640,9.735438,1.331601,2.174933
20180716,13.295545,9.267935,9.640198,1.323745,2.164674
20180717,13.232514,9.208840,9.573110,1.315088,2.155337
20180718,13.042275,9.114813,9.468607,1.308204,2.159579
20180719,13.086662,9.050242,9.510299,1.307068,2.156704
20180720,13.143968,9.104709,9.648032,1.331678,2.195428
20180723,13.273842,9.056527,9.763765,1.344205,2.218100
20180724,13.405216,9.206721,9.974518,1.365538,2.247831
20180725,13.524482,9.246471,9.926668,1.364031,2.244326
20180726,13.222185,9.122014,9.798221,1.348206,2.229545
20180727,13.194323,9.023241,9.743601,1.342480,2.223718
20180730,13.126677,8.917858,9.726677,1.340137,2.225733
20180731,13.089154,8.923766,9.912441,1.341119,2.228466
20180801,13.054524,8.803938,9.772455,1.314329,2.186878
20180802,12.889670,8.670793,9.528302,1.285190,2.143283
20180803,12.501645,8.363313,9.225628,1.263964,2.116770
20180806,12.197165,8.140032,9.079818,1.247947,2.089257
20180807,12.545638,8.376139,9.396000,1.284394,2.143051
20180808,12.231431,8.220194,9.275477,1.263668,2.115069
20180809,12.578270,8.520456,9.560215,1.295320,2.152644
20180810,12.715834,8.596920,9.602222,1.298176,2.149128
20180813,12.824732,8.640570,9.528396,1.292581,2.136786
20180814,12.740341,8.608257,9.493395,1.285936,2.135269
20180815,12.387386,8.355594,9.223142,1.255078,2.092839
20180816,12.352427,8.326207,9.135972,1.249264,2.080645
20180817,11.986696,8.090133,9.002160,1.231304,2.057849
20180820,12.167295,8.204353,9.164526,1.245651,2.077098
20180821,12.471732,8.478429,9.296572,1.268297,2.103252
20180822,12.482099,8.404333,9.268167,1.261170,2.089453
20180823,12.548925,8.430452,9.265977,1.265772,2.095731
20180824,12.536532,8.398732,9.262737,1.267796,2.102790
20180827,12.887292,8.653973,9.524827,1.298768,2.146920
20180828,12.850106,8.630198,9.521267,1.296327,2.144627
20180829,12.758599,8.571912,9.485303,1.291143,2.131637
20180830,12.548912,8.440936,9.362555,1.277617,2.120978
20180831,12.432053,8.414872,9.450147,1.271292,2.110505
20180903,12.522497,8.408815,9.405489,1.266458,2.105194
20180904,12.608887,8.482985,9.537363,1.282498,2.125863
20180905,12.452729,8.326246,9.386142,1.257428,2.092172
20180906,12.273398,8.233062,9.256151,1.243985,2.072053
20180907,12.345369,8.245667,9.298605,1.249614,2.079018
20180910,12.050346,8.044925,9.159933,1.231475,2.060029
20180911,11.944858,8.004210,9.130194,1.229242,2.055380
20180912,11.858281,7.905860,9.028944,1.220784,2.052262
20180913,11.864845,7.954965,9.108254,1.233953,2.070969
20180914,11.760694,7.890960,9.116841,1.236059,2.075864
20180917,11.487158,7.785411,9.043421,1.221888,2.056720
20180918,11.723274,7.952129,9.176180,1.246483,2.087885
20180919,11.863632,8.066859,9.336817,1.262896,2.116982
20180920,11.842407,8.041549,9.314839,1.261997,2.116645
20180921,12.038099,8.219704,9.592044,1.300260,2.172376
20180925,12.026714,8.194349,9.514154,1.288563,2.154641
20180926,12.149469,8.326910,9.618443,1.302836,2.169228
20180927,12.079746,8.267620,9.591492,1.297631,2.163331
20180928,12.181803,8.367277,9.721977,1.311080,2.186585
20181008,11.715446,8.031776,9.315477,1.254667,2.109163
20181009,11.685433,8.031183,9.288790,1.253825,2.104698
20181010,11.759367,7.973071,9.279763,1.251121,2.107945
20181011,11.041751,7.495193,8.829786,1.191080,2.006606
20181012,11.157652,7.613465,8.888061,1.208851,2.028815
20181015,10.970479,7.501649,8.713785,1.191971,1.989274
20181016,10.703194,7.331244,8.628490,1.182257,1.969189
20181017,10.717111,7.334302,8.628057,1.188843,1.984058
20181018,10.413508,7.135463,8.444093,1.160685,1.943038
20181019,10.755296,7.362374,8.632721,1.195209,1.996963
20181022,11.243557,7.729802,9.016289,1.246803,2.077851
20181023,11.020628,7.485251,8.808341,1.213693,2.029268
20181024,11.001369,7.422527,8.777127,1.215513,2.029457
20181025,10.901236,7.315967,8.715739,1.217842,2.034711
20181026,10.875292,7.248938,8.659536,1.209960,2.035796
20181029,10.632927,7.036105,8.350077,1.173075,1.985479
20181030,10.827204,7.174060,8.482820,1.185798,2.004661
20181031,11.076406,7.359661,8.662651,1.202407,2.027690
20181101,11.058091,7.452739,8.720670,1.211256,2.031587
20181102,11.485559,7.753608,8.945129,1.254418,2.084985
20181105,11.490485,7.739773,8.906008,1.243968,2.078128
20181106,11.495277,7.728101,8.955383,1.236463,2.073681
20181107,11.434163,7.679739,8.882162,1.228365,2.063967
20181108,11.380905,7.639928,8.859109,1.224882,2.061107
20181109,11.392097,7.644927,8.779637,1.207600,2.039306
20181112,11.694216,7.846423,8.893352,1.221971,2.072000
20181113,11.795491,7.890731,8.982750,1.234264,2.089799
20181114,11.764896,7.822762,8.908637,1.221896,2.073169
20181115,11.946186,7.906200,8.996198,1.236166,2.092241
20181116,12.032046,7.899103,9.054195,1.242000,2.107500
20181119,12.038629,7.921877,9.209858,1.256079,2.129716
20181120,11.766276,7.697763,8.970356,1.227030,2.082726
20181121,11.820755,7.713316,9.040542,1.230112,2.089555
20181122,11.789037,7.730601,8.982630,1.225512,2.082677
20181123,11.477299,7.495943,8.756484,1.198461,2.035742
20181126,11.327349,7.461127,8.766428,1.197610,2.035259
20181127,11.376232,7.477456,8.750155,1.196085,2.030539
20181128,11.445925,7.579956,8.899082,1.211980,2.052881
20181129,11.241002,7.462400,8.768915,1.196242,2.030760
20181130,11.332649,7.552205,8.838558,1.209600,2.048504
20181203,11.689703,7.819653,9.055046,1.243249,2.100978
20181204,11.825991,7.876235,9.039005,1.245826,2.107169
20181205,11.753494,7.859077,9.032094,1.239838,2.099846
20181206,11.514308,7.699668,8.901713,1.213024,2.065578
20181207,11.474449,7.723741,9.010511,1.212983,2.079317
20181210,11.304974,7.662704,8.951573,1.198952,2.059970
20181211,11.412437,7.749814,9.048112,1.204691,2.068636
20181212,11.457523,7.757495,9.111985,1.208806,2.082841
20181213,11.576574,7.853183,9.240054,1.227519,2.109126
20181214,11.332914,7.711273,9.154931,1.207015,2.078165
20181217,11.271016,7.602088,9.139223,1.205218,2.091956
20181218,11.201117,7.561038,9.053330,1.192724,2.076892
20181219,11.052873,7.436924,8.963074,1.178503,2.063020
20181220,11.059592,7.446743,8.961999,1.169464,2.061324
20181221,10.900674,7.350873,8.863395,1.154968,2.046747
20181224,11.018969,7.487793,8.905649,1.158324,2.061300
20181225,10.920104,7.480172,8.894494,1.150349,2.048438
20181226,10.939653,7.471435,8.877471,1.144536,2.047600
20181227,10.827685,7.451860,8.834180,1.140141,2.038214
20181228,10.929430,7.507467,8.902343,1.147823,2.045115
20190102,10.767412,7.331172,8.720218,1.132146,2.014401
20190103,10.593675,7.169095,8.620467,1.130357,2.002414
20190104,10.804340,7.312937,8.775822,1.157438,2.041947
20190107,11.031730,7.439523,8.895854,1.164464,2.069893
20190108,11.000826,7.413265,8.885604,1.161948,2.073715
20190109,11.054465,7.449748,8.962659,1.173680,2.091243
20190110,11.026575,7.443701,8.915473,1.171473,2.082900
20190111,11.034559,7.459129,8.980587,1.179895,2.091099
20190114,11.019743,7.401807,8.933861,1.169604,2.087865
20190115,11.187190,7.508619,9.074000,1.192558,2.107711
20190116,11.277633,7.562501,9.111310,1.192810,2.110228
20190117,11.200023,7.491863,9.099319,1.186239,2.105701
20190118,11.326899,7.606186,9.210527,1.207878,2.129164
20190121,11.442538,7.690733,9.215920,1.214535,2.132447
20190122,11.328823,7.600401,9.097947,1.198401,2.112189
20190123,11.361031,7.613634,9.149969,1.197538,2.121206
20190124,11.381098,7.661123,9.184145,1.204297,2.128955
20190125,11.458848,7.726821,9.275605,1.214091,2.139298
20190128,11.472450,7.743012,9.285902,1.213827,2.139809
20190129,11.380218,7.706986,9.403297,1.217713,2.145401
20190130,11.272344,7.647238,9.341595,1.207996,2.132460
20190131,11.191681,7.619829,9.369017,1.220634,2.138498
20190201,11.464549,7.834501,9.558391,1.238082,2.166838
20190211,11.791607,8.017748,9.647512,1.260605,2.199758
20190212,11.947700,8.090935,9.659952,1.269702,2.219307
20190213,12.053322,8.193175,9.777605,1.295129,2.247521
20190214,12.102929,8.231143,9.738731,1.297078,2.247638
20190215,12.075969,8.137870,9.552374,1.272893,2.217315
20190218,12.532613,8.366294,9.753014,1.313703,2.270816
20190219,12.443465,8.307189,9.662885,1.311363,2.268102
20190220,12.472260,8.261137,9.652699,1.316060,2.269716
20190221,12.458368,8.253595,9.572607,1.312544,2.254862
20190222,12.705971,8.374497,9.648655,1.342058,2.285260
20190225,13.222963,8.742028,10.069427,1.421879,2.382724
20190226,13.269509,8.653543,9.976971,1.404803,2.373936
20190227,13.173766,8.557829,9.971737,1.402400,2.368842
20190228,13.266234,8.676835,9.971308,1.398961,2.367055
20190301,13.324672,8.731794,10.116493,1.429592,2.399658
20190304,13.553827,8.927803,10.258845,1.446516,2.428315
20190305,13.748835,9.040753,10.391539,1.454869,2.456149
20190306,13.773884,9.066143,10.504357,1.467098,2.486113
20190307,13.724481,8.989043,10.393188,1.452138,2.483198
20190308,13.282274,8.777094,9.961877,1.394465,2.382395
20190311,13.965696,9.183006,10.214776,1.422059,2.431760
20190312,14.379500,9.312275,10.340774,1.431741,2.451265
20190313,14.309357,9.235558,10.338555,1.419862,2.429010
20190314,14.040990,9.106634,10.267646,1.410061,2.395363
20190315,14.360964,9.290610,10.452149,1.427797,2.438035
20190318,14.674043,9.546693,10.785284,1.468493,2.507027
20190319,14.677820,9.553555,10.739681,1.461712,2.494019
20190320,14.562856,9.468745,10.749605,1.462275,2.497208
20190321,14.625378,9.451054,10.744724,1.462829,2.508082
20190322,14.746940,9.485826,10.789323,1.461651,2.523512
20190325,14.579680,9.395884,10.672760,1.426966,2.485160
20190326,14.412512,9.253116,10.545601,1.410806,2.447798
20190327,14.664249,9.446107,10.800839,1.427180,2.483732
20190328,14.572420,9.419357,10.741651,1.421464,2.458791
20190329,15.034500,9.717720,11.138571,1.476344,2.528073
20190401,15.562921,9.995953,11.475166,1.515074,2.601711
20190402,15.645496,9.972732,11.524657,1.514067,2.604109
20190403,15.765388,10.012372,11.715283,1.533462,2.640573
20190404,15.886800,10.002645,11.867546,1.548740,2.676724
20190408,15.968619,9.925871,11.882048,1.546833,2.703881
20190409,15.939119,9.931912,12.025375,1.553772,2.701185
20190410,16.051388,10.049358,12.085122,1.557744,2.708436
20190411,15.659338,9.762898,11.746040,1.524091,2.675303
20190412,15.602080,9.737883,11.687428,1.520675,2.661954
20190415,15.395388,9.647736,11.685907,1.515683,2.633629
20190416,15.628797,9.834056,11.881512,1.557722,2.671715
20190417,15.747415,9.878808,11.770319,1.558275,2.682571
20190418,15.683279,9.834098,11.816053,1.552493,2.648773
20190419,15.686400,9.904873,11.794445,1.570997,2.662130
20190422,15.566832,9.777246,11.620678,1.534779,2.609466
20190423,15.495571,9.665630,11.517093,1.532260,2.589485
20190424,15.611332,9.752710,11.397915,1.536486,2.612820
20190425,15.218882,9.574889,11.141411,1.502832,2.544724
20190426,14.999425,9.545264,10.957486,1.482800,2.510664
20190429,14.908181,9.562030,10.996902,1.487016,2.492901
20190430,15.124792,9.618115,11.087585,1.491926,2.528413
20190506,14.113504,9.080257,10.380070,1.404773,2.389614
20190507,14.436135,9.272015,10.554471,1.418518,2.421082
20190508,14.385559,9.169784,10.414514,1.398231,2.393315
20190509,14.206661,8.989207,10.224136,1.372399,2.355003
20190510,14.707400,9.369454,10.457590,1.422248,2.419756
20190513,14.569559,9.364062,10.352838,1.398715,2.399655
20190514,14.470293,9.318965,10.270404,1.389727,2.386267
20190515,14.828465,9.570268,10.435855,1.420967,2.430921
20190516,14.870644,9.636845,10.576142,1.427400,2.442012
20190517,14.416224,9.442000,10.372491,1.391103,2.380592
20190520,14.168621,9.345069,10.372396,1.379296,2.361406
20190521,14.475887,9.466038,10.460737,1.397972,2.406502
20190522,14.389255,9.409596,10.425587,1.391339,2.393747
20190523,14.167691,9.245507,10.205920,1.366399,2.363520
20190524,14.198313,9.207120,10.153654,1.370193,2.362845
20190527,14.717932,9.379042,10.370307,1.386695,2.392312
20190528,14.648853,9.403416,10.479424,1.400063,2.414688
20190529,14.804463,9.422614,10.426914,1.396879,2.409002
20190530,14.818447,9.467483,10.417485,1.388214,2.406105
20190531,15.122053,9.530730,10.374779,1.383870,2.408000
20190603,15.017367,9.461998,10.321553,1.384718,2.386907
20190604,14.813819,9.341720,10.231377,1.371928,2.363426
20190605,14.680834,9.248466,10.178566,1.371409,2.355804
20190606,14.318093,9.119460,10.186702,1.359046,2.328529
20190610,14.625483,9.246147,10.354697,1.376609,2.349189
20190611,14.964835,9.548200,10.605755,1.417987,2.414989
20190612,14.813298,9.477371,10.577566,1.407244,2.392046
20190613,14.799402,9.549017,10.529769,1.405069,2.386415
20190614,14.452066,9.416318,10.559552,1.393436,2.364150
20190617,14.430148,9.361768,10.500084,1.393415,2.364553
20190618,14.433622,9.405128,10.562312,1.398293,2.362771
20190619,14.717469,9.526654,10.616196,1.416715,2.380115
20190620,15.057470,9.791879,10.849980,1.459636,2.419507
20190621,15.307667,9.934232,10.921782,1.461703,2.423967
20190624,15.207838,9.901045,10.916514,1.464496,2.432647
20190625,15.184407,9.882962,10.920446,1.449263,2.405039
20190626,15.407783,10.018281,10.896636,1.446602,2.407213
20190627,15.634505,10.203044,11.008499,1.462038,2.421133
20190628,15.546139,10.118434,11.024376,1.458519,2.409509
20190701,15.889037,10.375482,11.181214,1.500542,2.453172
20190702,15.895496,10.374909,11.194003,1.501060,2.466899
20190703,15.696256,10.250674,11.200709,1.484424,2.462102
20190704,15.636515,10.089255,11.092142,1.476634,2.456520
20190705,15.844919,10.219464,11.159970,1.484297,2.467672
20190708,15.394966,9.924215,10.843669,1.449827,2.409465
20190709,15.631750,9.955378,10.836997,1.446144,2.417279
20190710,15.598475,9.946716,10.801187,1.443708,2.398369
20190711,15.557136,9.973565,10.795014,1.443129,2.395407
20190712,15.733436,10.028422,10.930374,1.452092,2.409244
20190715,15.826743,10.102339,10.986403,1.457985,2.423265
20190716,15.761005,10.014427,10.982597,1.451373,2.423083
20190717,15.700491,10.006111,10.959242,1.450532,2.422170
20190718,15.584103,9.910049,10.939523,1.436717,2.389092
20190719,15.752029,9.976655,11.098018,1.451797,2.407495
20190722,15.571950,9.847320,11.136069,1.441780,2.379693
20190723,15.745469,9.960426,11.132438,1.444918,2.393167
20190724,15.902047,10.033620,11.114338,1.456325,2.406454
20190725,15.933334,10.083169,11.144416,1.468233,2.413557
20190726,16.022315,10.150898,11.161314,1.471093,2.419823
20190729,16.021202,10.130388,11.134663,1.469454,2.417128
20190730,16.123302,10.195473,11.105784,1.475573,2.431681
20190731,16.064168,10.156113,10.969896,1.462244,2.409713
20190801,15.947315,10.052556,10.862687,1.450086,2.392687
20190802,15.635422,9.951595,10.714342,1.428724,2.355539
20190805,15.451577,9.786529,10.618375,1.401369,2.318944
20190806,15.108870,9.642311,10.555523,1.386364,2.277740
20190807,15.209335,9.715615,10.711010,1.380684,2.271827
20190808,15.322254,9.800065,10.897806,1.398931,2.288483
20190809,15.228382,9.789289,10.979816,1.385296,2.268580
20190812,15.464431,9.933647,11.112728,1.410297,2.302006
20190813,15.490403,9.928912,11.196649,1.397581,2.285404
20190814,15.648683,10.043307,11.158299,1.403929,2.296899
20190815,15.916402,10.103520,11.230978,1.408351,2.303052
20190816,16.254953,10.367064,11.289121,1.414656,2.305924
20190819,16.509721,10.581269,11.396956,1.445368,2.350807
20190820,16.326990,10.510086,11.438814,1.444087,2.349482
20190821,16.383924,10.531929,11.409115,1.441809,2.345210
20190822,16.480649,10.600132,11.378395,1.446288,2.344343
20190823,16.512475,10.651493,11.378633,1.456718,2.349149
20190826,16.409732,10.608069,11.410682,1.435767,2.322873
20190827,16.568864,10.707941,11.497127,1.455224,2.353256
20190828,16.416527,10.683156,11.484070,1.449749,2.355438
20190829,16.565075,10.749465,11.402718,1.445022,2.343881
20190830,16.575005,10.689248,11.324228,1.448606,2.331221
20190902,17.073696,10.878520,11.460656,1.467186,2.365158
20190903,17.274507,10.933035,11.478573,1.469203,2.369200
20190904,17.447574,10.963912,11.531894,1.481552,2.399337
20190905,17.434740,10.977006,11.532365,1.496544,2.412958
20190906,17.488737,10.972685,11.555059,1.505383,2.429535
20190909,17.834934,11.091346,11.789348,1.514701,2.444817
20190910,17.732086,11.075655,11.878237,1.509484,2.433693
20190911,17.683148,10.996352,11.823193,1.498365,2.424955
20190912,17.645636,11.026560,11.976316,1.514484,2.440383
20190916,17.752649,11.076757,12.043288,1.508893,2.440626
20190917,17.501315,10.964420,11.887566,1.483542,2.400919
20190918,17.652764,11.074812,12.008413,1.490734,2.415168
20190919,17.720103,11.139406,11.949957,1.496185,2.420136
20190920,17.918210,11.225390,11.971947,1.500481,2.426857
20190923,17.889718,11.111755,11.809161,1.483329,2.394839
20190924,17.877302,11.180470,11.851387,1.487299,2.396423
20190925,17.578806,10.998866,11.652524,1.475827,2.367230
20190926,17.067303,10.751672,11.462979,1.464448,2.351656
20190927,17.265594,10.789071,11.438896,1.468838,2.345706
20190930,17.127398,10.755638,11.415819,1.454303,2.332854
20191008,17.252318,10.773981,11.560672,1.463129,2.350611
20191009,17.386111,10.887145,11.656802,1.465249,2.371214
20191010,17.702007,11.160249,11.752531,1.477220,2.384821
20191011,17.802017,11.185890,11.774391,1.491359,2.398873
20191014,17.917062,11.260864,11.914597,1.507187,2.425682
20191015,17.726098,11.195193,11.914145,1.500709,2.408667
20191016,17.760589,11.239897,11.980260,1.495538,2.398823
20191017,17.717468,11.254763,11.946532,1.496505,2.391066
20191018,17.626778,11.166501,11.757060,1.475214,2.359163
20191021,17.572477,11.070758,11.870082,1.479584,2.368057
20191022,17.751132,11.128469,11.899740,1.485319,2.378839
20191023,17.545290,10.984107,11.810082,1.475865,2.368973
20191024,17.520148,10.973425,11.768231,1.475706,2.372785
20191025,17.761452,11.107678,11.916308,1.485666,2.386426
20191028,18.001210,11.215645,12.031454,1.497025,2.398574
20191029,17.867954,11.142543,11.907387,1.490788,2.382341
20191030,17.713327,11.109481,11.753096,1.483544,2.362444
20191031,17.684137,11.043397,11.490707,1.481838,2.347939
20191101,17.954564,11.168873,11.583270,1.506862,2.377849
20191104,18.112878,11.240846,11.582613,1.516673,2.383017
20191105,18.226109,11.241695,11.736169,1.526087,2.393408
20191106,18.171955,11.147184,11.635640,1.519250,2.376005
20191107,18.183336,11.200909,11.689214,1.521917,2.383803
20191108,18.080177,11.165592,11.634079,1.514725,2.379076
20191111,17.674547,10.919360,11.429081,1.488025,2.335836
20191112,17.799890,10.965589,11.421561,1.488295,2.342241
20191113,17.785611,10.996659,11.451081,1.486882,2.330835
20191114,17.972847,11.117923,11.422820,1.489122,2.331926
20191115,17.670472,11.005776,11.342086,1.478154,2.307592
20191118,17.878709,11.066323,11.425548,1.489912,2.330924
20191119,18.217373,11.384105,11.688271,1.504823,2.355650
20191120,18.116599,11.415349,11.651424,1.489887,2.336835
20191121,18.048413,11.410773,11.661068,1.482923,2.335049
20191122,17.661039,11.212591,11.520768,1.467824,2.326419
20191125,17.482759,11.131481,11.602871,1.478580,2.357056
20191126,17.528066,11.177643,11.663073,1.483707,2.352064
20191127,17.471612,11.190209,11.549401,1.477594,2.340151
20191128,17.489796,11.148115,11.487977,1.472517,2.332786
20191129,17.524443,11.115132,11.484513,1.459694,2.328271
20191202,17.459050,11.178787,11.521038,1.462511,2.336362
20191203,17.461342,11.172162,11.546525,1.468241,2.345654
20191204,17.390597,11.251424,11.509280,1.467757,2.333747
20191205,17.628357,11.485930,11.596837,1.479021,2.344448
20191206,17.739837,11.608036,11.728616,1.487798,2.348105
20191209,17.815960,11.508170,11.708126,1.485153,2.358149
20191210,17.860211,11.648509,11.696179,1.487036,2.356818
20191211,17.805223,11.587298,11.649623,1.487937,2.371545
20191212,17.861512,11.544250,11.659382,1.483467,2.374608
20191213,18.173865,11.712826,11.854863,1.512899,2.397313
20191216,18.474690,11.897641,11.952668,1.520266,2.415289
20191217,18.585759,12.040455,12.058063,1.540951,2.434030
20191218,18.594270,11.960803,11.974377,1.537513,2.429372
20191219,18.620148,11.888950,12.004703,1.535365,2.432528
20191220,18.507592,11.746504,12.012587,1.531592,2.421539
20191223,18.188714,11.584869,11.893831,1.512470,2.391307
20191224,18.477095,11.767315,11.987458,1.522330,2.404721
20191225,18.432329,11.734446,11.972698,1.521532,2.401427
20191226,18.545850,11.788282,12.007025,1.534922,2.428705
20191227,18.374207,11.664113,11.951411,1.533413,2.424154
20191230,18.566019,11.737023,12.069623,1.556137,2.456452
20191231,18.625298,11.799154,12.117246,1.561837,2.472051
20200102,19.052435,11.997490,12.303971,1.583057,2.506842
20200103,19.025551,11.969339,12.255322,1.580283,2.506035
20200106,19.177573,12.018157,12.236332,1.574309,2.497207
20200107,19.450601,12.163577,12.359345,1.586102,2.517494
20200108,19.272234,11.990432,12.291551,1.567836,2.488132
20200109,19.575978,12.265668,12.472625,1.587681,2.519527
20200110,19.616198,12.317826,12.499455,1.587229,2.510021
20200113,19.909236,12.514511,12.618635,1.602786,2.527638
20200114,19.972078,12.375483,12.612643,1.597409,2.530266
20200115,19.986818,12.449096,12.616944,1.588583,2.517219
20200116,19.917895,12.489408,12.585229,1.581838,2.504068
20200117,19.790920,12.382702,12.550010,1.584053,2.505121
20200120,19.983993,12.537807,12.605797,1.595863,2.508127
20200121,19.910753,12.462040,12.493338,1.568595,2.462015
20200122,19.998637,12.550411,12.606170,1.575314,2.470636
20200123,19.283161,12.119054,12.171089,1.526502,2.403827
20200203,17.547076,11.225786,11.219386,1.406200,2.189693
20200204,17.765736,11.580256,11.532940,1.443288,2.235522
20200205,18.106365,11.888620,11.741630,1.459640,2.261390
20200206,18.578005,12.253940,11.961672,1.486803,2.289746
20200207,18.896560,12.397581,12.012743,1.486839,2.297541
20200210,19.251573,12.551005,12.200069,1.492991,2.332486
20200211,19.409098,12.629293,12.140070,1.506891,2.340471
20200212,19.766924,12.826073,12.206663,1.519079,2.355375
20200213,19.530047,12.608442,12.132438,1.509733,2.340961
20200214,19.514645,12.578321,12.111166,1.520338,2.358665
20200217,20.128527,13.038695,12.381924,1.554533,2.407590
20200218,20.386180,13.117451,12.344519,1.546941,2.412572
20200219,20.277620,13.061188,12.384175,1.544577,2.402945
20200220,20.709067,13.334189,12.489057,1.580165,2.436979
20200221,21.117411,13.463256,12.507660,1.582008,2.446216
20200224,21.586558,13.616875,12.526824,1.575660,2.429190
20200225,21.751324,13.570137,12.583948,1.572234,2.404965
20200226,21.463638,13.157628,12.362396,1.552852,2.403829
20200227,21.600875,13.440005,12.397472,1.557374,2.406886
20200228,20.629117,12.953909,11.978995,1.502158,2.332223
20200302,21.694875,13.530879,12.370481,1.551575,2.424207
20200303,21.858888,13.787472,12.422300,1.559846,2.423759
20200304,22.132678,13.852497,12.532415,1.568879,2.454989
20200305,22.675764,14.070130,12.842975,1.603829,2.485421
20200306,22.761390,14.079972,12.757486,1.577821,2.455932
20200309,22.228854,13.656347,12.252696,1.523921,2.379835
20200310,22.344382,13.838465,12.349402,1.556556,2.422241
20200311,22.119307,13.626325,12.141599,1.535853,2.401070
20200312,21.350362,13.208650,11.802554,1.506299,2.358072
20200313,20.890719,12.995239,11.585925,1.485102,2.321078
20200316,20.082203,12.496217,11.188395,1.421252,2.249071
20200317,20.013690,12.403895,11.047177,1.414330,2.240902
20200318,19.871979,12.318135,10.848153,1.386336,2.208461
20200319,19.812511,12.302603,10.760138,1.368355,2.186170
20200320,20.176046,12.557607,10.958493,1.392805,2.216558
20200323,19.242315,12.016154,10.545179,1.345942,2.152494
20200324,19.529189,12.233975,10.856576,1.382088,2.205674
20200325,20.077944,12.565060,11.130995,1.419223,2.251418
20200326,19.801137,12.490239,11.108017,1.409894,2.229340
20200327,19.950549,12.551176,11.176024,1.414474,2.245673
20200330,19.754482,12.395873,11.008454,1.400768,2.216771
20200331,19.809002,12.495773,11.054784,1.405360,2.212935
20200401,19.649898,12.385980,10.987493,1.401136,2.199473
20200402,20.070432,12.661267,11.128648,1.423803,2.231529
20200403,20.095250,12.675401,11.131122,1.415678,2.219752
20200407,20.751991,13.078239,11.418973,1.448009,2.260775
20200408,20.792578,13.053919,11.352445,1.441270,2.258868
20200409,21.102654,13.211861,11.383219,1.446023,2.265090
20200410,20.682604,12.954403,11.335446,1.437013,2.241482
20200413,20.637044,12.895587,11.294229,1.430943,2.235636
20200414,20.945849,13.188597,11.512906,1.458562,2.264118
20200415,20.986550,13.143165,11.519703,1.447758,2.251684
20200416,21.116944,13.234921,11.457166,1.449671,2.244781
20200417,21.043390,13.194436,11.419786,1.463818,2.251420
20200420,21.469675,13.385106,11.541581,1.469144,2.264454
