交易日期,证券代码,证券简称,日换手率,市盈率
20210428,881001.WI,万得全A,0.9872,20.6661
20210429,881001.WI,万得全A,1.0473,20.1902
20210430,881001.WI,万得全A,1.1348,19.6364
20210506,881001.WI,万得全A,1.1414,19.5311
20210507,881001.WI,万得全A,1.2765,19.3387
20210510,881001.WI,万得全A,1.307,19.3961
20210511,881001.WI,万得全A,1.2891,19.4625
20210512,881001.WI,万得全A,1.159,19.605
20210513,881001.WI,万得全A,1.2148,19.4457
20210514,881001.WI,万得全A,1.2789,19.7779
20210517,881001.WI,万得全A,1.2082,19.9595
20210518,881001.WI,万得全A,1.031,20.0129
20210519,881001.WI,万得全A,1.0658,19.9741
20210520,881001.WI,万得全A,1.1997,19.9761
20210521,881001.WI,万得全A,1.0748,19.8815
20210524,881001.WI,万得全A,1.1101,19.9865
20210525,881001.WI,万得全A,1.26,20.4251
20210526,881001.WI,万得全A,1.2794,20.4615
20210527,881001.WI,万得全A,1.209,20.5835
20210528,881001.WI,万得全A,1.2964,20.5392
20210531,881001.WI,万得全A,1.2381,20.6762
20210601,881001.WI,万得全A,1.3173,20.7476
20210602,881001.WI,万得全A,1.3183,20.5608
20210603,881001.WI,万得全A,1.2743,20.4829
20210604,881001.WI,万得全A,1.2068,20.5616
20210607,881001.WI,万得全A,1.1644,20.6151
20210608,881001.WI,万得全A,1.1954,20.49
20210609,881001.WI,万得全A,1.1668,20.5269
20210610,881001.WI,万得全A,1.2717,20.6945
20210611,881001.WI,万得全A,1.4114,20.5942
20210615,881001.WI,万得全A,1.2485,20.4159
20210616,881001.WI,万得全A,1.1418,20.1014
20210617,881001.WI,万得全A,1.0887,20.2384
20210618,881001.WI,万得全A,1.1989,20.3152
20210621,881001.WI,万得全A,1.1906,20.3907
20210622,881001.WI,万得全A,1.2514,20.5271
20210623,881001.WI,万得全A,1.2444,20.6376
20210624,881001.WI,万得全A,1.1987,20.5855
20210625,881001.WI,万得全A,1.2818,20.8466
20210628,881001.WI,万得全A,1.2115,20.9126
20210629,881001.WI,万得全A,1.1745,20.7377
20210630,881001.WI,万得全A,1.0718,20.886
20210701,881001.WI,万得全A,1.1695,20.7852
20210702,881001.WI,万得全A,1.1186,20.3906
20210705,881001.WI,万得全A,1.1296,20.5166
20210706,881001.WI,万得全A,1.2289,20.5163
20210707,881001.WI,万得全A,1.2108,20.7505
20210708,881001.WI,万得全A,1.3589,20.6048
20210709,881001.WI,万得全A,1.3295,20.6002
20210712,881001.WI,万得全A,1.5303,20.8387
20210713,881001.WI,万得全A,1.4427,20.9074
20210714,881001.WI,万得全A,1.4724,20.6998
20210715,881001.WI,万得全A,1.418,20.8259
20210716,881001.WI,万得全A,1.3922,20.6554
20210719,881001.WI,万得全A,1.3144,20.6291
20210720,881001.WI,万得全A,1.1604,20.6281
20210721,881001.WI,万得全A,1.3609,20.8367
20210722,881001.WI,万得全A,1.4981,20.9262
20210723,881001.WI,万得全A,1.6758,20.7113
20210726,881001.WI,万得全A,1.6389,20.2322
20210727,881001.WI,万得全A,1.7124,19.6814
20210728,881001.WI,万得全A,1.5012,19.5507
20210729,881001.WI,万得全A,1.3434,19.9551
20210730,881001.WI,万得全A,1.4716,19.8846
20210802,881001.WI,万得全A,1.6125,20.2881
20210803,881001.WI,万得全A,1.558,20.1688
20210804,881001.WI,万得全A,1.3622,20.416
20210805,881001.WI,万得全A,1.4041,20.3422
20210806,881001.WI,万得全A,1.3355,20.2929
20210809,881001.WI,万得全A,1.3675,20.4711
20210810,881001.WI,万得全A,1.4033,20.6466
20210811,881001.WI,万得全A,1.4955,20.6723
20210812,881001.WI,万得全A,1.5108,20.4979
20210813,881001.WI,万得全A,1.4831,20.406
20210816,881001.WI,万得全A,1.4756,20.2972
20210817,881001.WI,万得全A,1.5936,19.8374
20210818,881001.WI,万得全A,1.4266,19.9738
20210819,881001.WI,万得全A,1.4187,19.9314
20210820,881001.WI,万得全A,1.3534,19.6766
20210823,881001.WI,万得全A,1.4684,20.0194
20210824,881001.WI,万得全A,1.5917,20.1452
20210825,881001.WI,万得全A,1.5432,20.2224
20210826,881001.WI,万得全A,1.7201,19.9007
20210827,881001.WI,万得全A,1.6337,19.8364
20210830,881001.WI,万得全A,1.8014,19.4274
20210831,881001.WI,万得全A,1.7849,19.1699
20210901,881001.WI,万得全A,2.1522,19.2184
20210902,881001.WI,万得全A,1.8573,19.3235
20210903,881001.WI,万得全A,2.0662,19.2344
20210906,881001.WI,万得全A,1.7941,19.5207
20210907,881001.WI,万得全A,1.8373,19.7778
20210908,881001.WI,万得全A,2.0381,19.7869
20210909,881001.WI,万得全A,2.0012,19.8412
20210910,881001.WI,万得全A,2.0579,19.9031
20210913,881001.WI,万得全A,1.8812,19.9406
20210914,881001.WI,万得全A,1.9417,19.7302
20210915,881001.WI,万得全A,1.6799,19.6998
20210916,881001.WI,万得全A,1.9022,19.3807
20210917,881001.WI,万得全A,1.7419,19.4301
20210922,881001.WI,万得全A,1.5405,19.4466
20210923,881001.WI,万得全A,1.7827,19.5224
20210924,881001.WI,万得全A,1.6909,19.3779
20210927,881001.WI,万得全A,1.7388,19.1939
20210928,881001.WI,万得全A,1.3643,19.2468
20210929,881001.WI,万得全A,1.4512,18.8595
20210930,881001.WI,万得全A,1.2129,19.1147
20211008,881001.WI,万得全A,1.3424,19.2634
20211011,881001.WI,万得全A,1.2791,19.2389
20211012,881001.WI,万得全A,1.3317,18.9678
20211013,881001.WI,万得全A,1.1131,19.1091
20211014,881001.WI,万得全A,1.0667,19.115
20211015,881001.WI,万得全A,1.1837,19.1546
20211018,881001.WI,万得全A,1.1814,19.133
20211019,881001.WI,万得全A,1.1623,19.307
20211020,881001.WI,万得全A,1.2197,19.2796
20211021,881001.WI,万得全A,1.2249,19.2652
20211022,881001.WI,万得全A,1.2426,19.2058
20211025,881001.WI,万得全A,1.1556,19.2983
20211026,881001.WI,万得全A,1.221,19.2132
20211027,881001.WI,万得全A,1.2613,19.0345
20211028,881001.WI,万得全A,1.2983,18.8128
20211029,881001.WI,万得全A,1.2465,19.1237
20211101,881001.WI,万得全A,1.3362,19.1518
20211102,881001.WI,万得全A,1.4535,18.9843
20211103,881001.WI,万得全A,1.1262,18.9673
20211104,881001.WI,万得全A,1.1892,19.161
20211105,881001.WI,万得全A,1.3515,18.9969
20211108,881001.WI,万得全A,1.1811,19.0592
20211109,881001.WI,万得全A,1.1424,19.159
20211110,881001.WI,万得全A,1.2387,19.1001
20211111,881001.WI,万得全A,1.3109,19.3269
20211112,881001.WI,万得全A,1.278,19.3776
20211115,881001.WI,万得全A,1.3148,19.3412
20211116,881001.WI,万得全A,1.2915,19.2614
20211117,881001.WI,万得全A,1.1997,19.4057
20211118,881001.WI,万得全A,1.3283,19.2972
20211119,881001.WI,万得全A,1.3085,19.5183
20211122,881001.WI,万得全A,1.3538,19.7104
20211123,881001.WI,万得全A,1.4103,19.7116
20211124,881001.WI,万得全A,1.3669,19.7301
20211125,881001.WI,万得全A,1.265,19.6751
20211126,881001.WI,万得全A,1.246,19.6031
20211129,881001.WI,万得全A,1.2914,19.6733
20211130,881001.WI,万得全A,1.3803,19.6897
20211201,881001.WI,万得全A,1.327,19.7506
20211202,881001.WI,万得全A,1.3964,19.6999
20211203,881001.WI,万得全A,1.3583,19.8571
20211206,881001.WI,万得全A,1.4874,19.7068
20211207,881001.WI,万得全A,1.4247,19.664
20211208,881001.WI,万得全A,1.2792,19.939
20211209,881001.WI,万得全A,1.5019,20.1206
20211210,881001.WI,万得全A,1.4552,20.1204
20211213,881001.WI,万得全A,1.4989,20.2131
20211214,881001.WI,万得全A,1.3732,20.1359
20211215,881001.WI,万得全A,1.4181,20.066
20211216,881001.WI,万得全A,1.4217,20.2042
20211217,881001.WI,万得全A,1.5163,19.9585
20211220,881001.WI,万得全A,1.5433,19.6936
20211221,881001.WI,万得全A,1.4777,19.8834
20211222,881001.WI,万得全A,1.5382,19.9363
20211223,881001.WI,万得全A,1.4497,20.0109
20211224,881001.WI,万得全A,1.4882,19.8242
20211227,881001.WI,万得全A,1.2681,19.8199
20211228,881001.WI,万得全A,1.239,19.9412
20211229,881001.WI,万得全A,1.2085,19.8524
20211230,881001.WI,万得全A,1.2652,19.9953
20211231,881001.WI,万得全A,1.3209,20.1092
20220104,881001.WI,万得全A,1.6131,20.087
20220105,881001.WI,万得全A,1.6618,19.8345
20220106,881001.WI,万得全A,1.4599,19.8038
20220107,881001.WI,万得全A,1.6472,19.7023
20220110,881001.WI,万得全A,1.3528,19.8106
20220111,881001.WI,万得全A,1.3789,19.6304
20220112,881001.WI,万得全A,1.3352,19.8316
20220113,881001.WI,万得全A,1.4268,19.5613
20220114,881001.WI,万得全A,1.4581,19.4499
20220117,881001.WI,万得全A,1.3477,19.6076
20220118,881001.WI,万得全A,1.5264,19.6619
20220119,881001.WI,万得全A,1.3425,19.3499
20220120,881001.WI,万得全A,1.4735,19.2753
20220121,881001.WI,万得全A,1.2539,19.0686
20220124,881001.WI,万得全A,1.0727,19.0923
20220125,881001.WI,万得全A,1.2676,18.5511
20220126,881001.WI,万得全A,1.0116,18.6802
20220127,881001.WI,万得全A,1.063,18.278
20220128,881001.WI,万得全A,1.058,18.1877
20220207,881001.WI,万得全A,1.134,18.5175
20220208,881001.WI,万得全A,1.2467,18.6005
20220209,881001.WI,万得全A,1.2792,18.823
20220210,881001.WI,万得全A,1.2523,18.7806
20220211,881001.WI,万得全A,1.3166,18.5825
20220214,881001.WI,万得全A,1.1602,18.4344
20220215,881001.WI,万得全A,1.0602,18.5769
20220216,881001.WI,万得全A,1.0665,18.6965
20220217,881001.WI,万得全A,1.1934,18.717
20220218,881001.WI,万得全A,1.1222,18.8229
20220221,881001.WI,万得全A,1.2297,18.8614
20220222,881001.WI,万得全A,1.2843,18.6601
20220223,881001.WI,万得全A,1.2782,18.8915
20220224,881001.WI,万得全A,1.8319,18.539
20220225,881001.WI,万得全A,1.3302,18.6874
20220228,881001.WI,万得全A,1.2161,18.7517
20220301,881001.WI,万得全A,1.1861,18.8632
20220302,881001.WI,万得全A,1.1943,18.7971
20220303,881001.WI,万得全A,1.4139,18.7331
20220304,881001.WI,万得全A,1.3786,18.5232
20220307,881001.WI,万得全A,1.3485,18.0791
20220308,881001.WI,万得全A,1.4734,17.6208
20220309,881001.WI,万得全A,1.6144,17.4201
20220310,881001.WI,万得全A,1.3661,17.6652
20220311,881001.WI,万得全A,1.3576,17.6791
20220314,881001.WI,万得全A,1.2243,17.1924
20220315,881001.WI,万得全A,1.5625,16.3876
20220316,881001.WI,万得全A,1.5607,16.9505
20220317,881001.WI,万得全A,1.5549,17.2243
20220318,881001.WI,万得全A,1.3476,17.4551
20220321,881001.WI,万得全A,1.3508,17.5355
20220322,881001.WI,万得全A,1.3437,17.5287
20220323,881001.WI,万得全A,1.3031,17.6288
20220324,881001.WI,万得全A,1.2548,17.5127
20220325,881001.WI,万得全A,1.2678,17.2969
20220328,881001.WI,万得全A,1.2526,17.2703
20220329,881001.WI,万得全A,1.2075,17.2091
20220330,881001.WI,万得全A,1.3326,17.5596
20220331,881001.WI,万得全A,1.4622,17.5522
20220401,881001.WI,万得全A,1.3838,17.6597
20220406,881001.WI,万得全A,1.4898,17.6685
20220407,881001.WI,万得全A,1.4367,17.3987
20220408,881001.WI,万得全A,1.4291,17.4493
20220411,881001.WI,万得全A,1.4476,16.9746
20220412,881001.WI,万得全A,1.4153,17.2245
20220413,881001.WI,万得全A,1.3523,17.0474
20220414,881001.WI,万得全A,1.2685,17.2231
20220415,881001.WI,万得全A,1.3798,17.0487
20220418,881001.WI,万得全A,1.161,17.0378
20220419,881001.WI,万得全A,1.135,17.0235
20220420,881001.WI,万得全A,1.2381,16.7935
20220421,881001.WI,万得全A,1.3222,16.3767
20220422,881001.WI,万得全A,1.1549,16.3315
20220425,881001.WI,万得全A,1.4391,15.4568
20220426,881001.WI,万得全A,1.3518,15.1958
20220427,881001.WI,万得全A,1.4574,15.578
20220428,881001.WI,万得全A,1.2714,15.619
20220429,881001.WI,万得全A,1.4397,16.0922
20220505,881001.WI,万得全A,1.2836,16.3532
20220506,881001.WI,万得全A,1.1634,16.0476
20220509,881001.WI,万得全A,1.0217,16.0815
20220510,881001.WI,万得全A,1.2711,16.1243
20220511,881001.WI,万得全A,1.5131,16.2775
20220512,881001.WI,万得全A,1.2163,16.2771
20220513,881001.WI,万得全A,1.1649,16.4047
20220516,881001.WI,万得全A,1.2137,16.3708
20220517,881001.WI,万得全A,1.1656,16.4836
20220518,881001.WI,万得全A,1.1511,16.4759
20220519,881001.WI,万得全A,1.2192,16.5336
20220520,881001.WI,万得全A,1.3289,16.788
20220523,881001.WI,万得全A,1.2551,16.8313
20220524,881001.WI,万得全A,1.4686,16.3547
20220525,881001.WI,万得全A,1.1622,16.5515
20220526,881001.WI,万得全A,1.2497,16.6269
20220527,881001.WI,万得全A,1.2256,16.6627
20220530,881001.WI,万得全A,1.1706,16.7925
20220531,881001.WI,万得全A,1.2884,16.9988
20220601,881001.WI,万得全A,1.2567,16.9933
20220602,881001.WI,万得全A,1.2437,17.0789
20220606,881001.WI,万得全A,1.436,17.368
20220607,881001.WI,万得全A,1.3918,17.3815
20220608,881001.WI,万得全A,1.4755,17.4875
20220609,881001.WI,万得全A,1.3878,17.2935
20220610,881001.WI,万得全A,1.4267,17.5665
20220613,881001.WI,万得全A,1.4649,17.4686
20220614,881001.WI,万得全A,1.5211,17.5878
20220615,881001.WI,万得全A,1.7992,17.6603
20220616,881001.WI,万得全A,1.493,17.6054
20220617,881001.WI,万得全A,1.39,17.7691
20220620,881001.WI,万得全A,1.4371,17.8382
20220621,881001.WI,万得全A,1.4323,17.7845
20220622,881001.WI,万得全A,1.3169,17.5453
20220623,881001.WI,万得全A,1.4096,17.8586
20220624,881001.WI,万得全A,1.4432,18.0305
20220627,881001.WI,万得全A,1.4977,18.1914
20220628,881001.WI,万得全A,1.5272,18.3758
20220629,881001.WI,万得全A,1.6412,18.0611
20220630,881001.WI,万得全A,1.4219,18.2582
20220701,881001.WI,万得全A,1.2969,18.2083
20220704,881001.WI,万得全A,1.3115,18.3562
20220705,881001.WI,万得全A,1.4544,18.3085
20220706,881001.WI,万得全A,1.3414,18.0805
20220707,881001.WI,万得全A,1.2641,18.1644
20220708,881001.WI,万得全A,1.2593,18.0979
20220711,881001.WI,万得全A,1.2716,17.8743
20220712,881001.WI,万得全A,1.2471,17.6653
20220713,881001.WI,万得全A,1.2442,17.7346
20220714,881001.WI,万得全A,1.3224,17.7738
20220715,881001.WI,万得全A,1.4181,17.4899
20220718,881001.WI,万得全A,1.3141,17.7542
20220719,881001.WI,万得全A,1.2825,17.7673
20220720,881001.WI,万得全A,1.22,17.9009
20220721,881001.WI,万得全A,1.3114,17.7472
20220722,881001.WI,万得全A,1.226,17.7086
20220725,881001.WI,万得全A,1.128,17.5801
20220726,881001.WI,万得全A,1.0936,17.7288
20220727,881001.WI,万得全A,1.1103,17.7398
20220728,881001.WI,万得全A,1.2696,17.7927
20220729,881001.WI,万得全A,1.2683,17.6301
20220801,881001.WI,万得全A,1.1949,17.7217
20220802,881001.WI,万得全A,1.5836,17.2954
20220803,881001.WI,万得全A,1.36,17.1515
20220804,881001.WI,万得全A,1.1014,17.2936
20220805,881001.WI,万得全A,1.1636,17.5179
20220808,881001.WI,万得全A,1.0821,17.6029
20220809,881001.WI,万得全A,1.0924,17.6455
20220810,881001.WI,万得全A,1.0944,17.5532
20220811,881001.WI,万得全A,1.2604,17.8332
20220812,881001.WI,万得全A,1.2598,17.7706
20220815,881001.WI,万得全A,1.1879,17.7925
20220816,881001.WI,万得全A,1.2674,17.8255
20220817,881001.WI,万得全A,1.3376,17.9189
20220818,881001.WI,万得全A,1.2808,17.8431
20220819,881001.WI,万得全A,1.3573,17.7112
20220822,881001.WI,万得全A,1.2373,17.84
20220823,881001.WI,万得全A,1.2354,17.8097
20220824,881001.WI,万得全A,1.4438,17.38
20220825,881001.WI,万得全A,1.2786,17.47
20220826,881001.WI,万得全A,1.1642,17.3439
20220829,881001.WI,万得全A,1.0922,17.3995
20220830,881001.WI,万得全A,1.1103,17.3872
20220831,881001.WI,万得全A,1.2683,17.2525
20220901,881001.WI,万得全A,1.0557,17.159
20220902,881001.WI,万得全A,0.982,17.1929
20220905,881001.WI,万得全A,1.0202,17.2624
20220906,881001.WI,万得全A,1.1395,17.4695
20220907,881001.WI,万得全A,1.1354,17.5181
20220908,881001.WI,万得全A,1.0689,17.4252
20220909,881001.WI,万得全A,1.041,17.5567
20220913,881001.WI,万得全A,1.0121,17.5846
20220914,881001.WI,万得全A,0.9633,17.4395
20220915,881001.WI,万得全A,1.2129,17.1706
20220916,881001.WI,万得全A,1.1213,16.7938
20220919,881001.WI,万得全A,0.9136,16.7166
20220920,881001.WI,万得全A,0.8536,16.8085
20220921,881001.WI,万得全A,0.8964,16.7732
20220922,881001.WI,万得全A,0.8579,16.7177
20220923,881001.WI,万得全A,0.9218,16.5868
20220926,881001.WI,万得全A,0.9252,16.4084
20220927,881001.WI,万得全A,0.8705,16.6785
20220928,881001.WI,万得全A,0.8705,16.3588
20220929,881001.WI,万得全A,0.8561,16.3477
20220930,881001.WI,万得全A,0.7654,16.2182
20221010,881001.WI,万得全A,0.8517,15.9465
20221011,881001.WI,万得全A,0.7648,15.9897
20221012,881001.WI,万得全A,0.9355,16.2906
20221013,881001.WI,万得全A,0.9456,16.2704
20221014,881001.WI,万得全A,1.0492,16.5985
20221017,881001.WI,万得全A,1.0152,16.6789
20221018,881001.WI,万得全A,0.9972,16.6662
20221019,881001.WI,万得全A,0.9385,16.4737
20221020,881001.WI,万得全A,0.9762,16.3989
20221021,881001.WI,万得全A,0.9276,16.3627
20221024,881001.WI,万得全A,1.1104,16.0397
20221025,881001.WI,万得全A,1.0182,15.9726
20221026,881001.WI,万得全A,1.1115,16.1505
20221027,881001.WI,万得全A,1.0889,16.0935
20221028,881001.WI,万得全A,1.1523,15.6292
20221031,881001.WI,万得全A,1.0955,15.7545
20221101,881001.WI,万得全A,1.1708,16.1762
20221102,881001.WI,万得全A,1.245,16.3648
20221103,881001.WI,万得全A,1.0378,16.3471
20221104,881001.WI,万得全A,1.2512,16.7457
20221107,881001.WI,万得全A,1.219,16.7896
20221108,881001.WI,万得全A,1.0305,16.7252
20221109,881001.WI,万得全A,0.9887,16.6462
20221110,881001.WI,万得全A,1.0933,16.5382
20221111,881001.WI,万得全A,1.5827,16.7869
20221114,881001.WI,万得全A,1.3826,16.7582
20221115,881001.WI,万得全A,1.3119,17.0537
20221116,881001.WI,万得全A,1.208,16.9561
20221117,881001.WI,万得全A,1.1394,16.9466
20221118,881001.WI,万得全A,1.2438,16.8617
20221121,881001.WI,万得全A,1.0631,16.8256
20221122,881001.WI,万得全A,1.195,16.7756
20221123,881001.WI,万得全A,1.1485,16.7775
20221124,881001.WI,万得全A,1.0106,16.7638
20221125,881001.WI,万得全A,1.0667,16.7816
20221128,881001.WI,万得全A,1.0668,16.669
20221129,881001.WI,万得全A,1.3488,17.0263
20221130,881001.WI,万得全A,1.3312,17.0558
20221201,881001.WI,万得全A,1.3813,17.1783
20221202,881001.WI,万得全A,1.1542,17.1466
20221205,881001.WI,万得全A,1.4679,17.4139
20221206,881001.WI,万得全A,1.2997,17.4308
20221207,881001.WI,万得全A,1.2532,17.3778
20221208,881001.WI,万得全A,1.1921,17.3465
20221209,881001.WI,万得全A,1.3117,17.4149
20221212,881001.WI,万得全A,1.1956,17.2812
20221213,881001.WI,万得全A,1.088,17.2397
20221214,881001.WI,万得全A,1.0511,17.2289
20221215,881001.WI,万得全A,0.9939,17.2205
20221216,881001.WI,万得全A,1.0362,17.1684
20221219,881001.WI,万得全A,1.0613,16.844
20221220,881001.WI,万得全A,0.8548,16.6643
20221221,881001.WI,万得全A,0.788,16.6183
20221222,881001.WI,万得全A,0.8929,16.5374
20221223,881001.WI,万得全A,0.7932,16.4964
20221226,881001.WI,万得全A,0.8196,16.6501
20221227,881001.WI,万得全A,0.8873,16.8177
20221228,881001.WI,万得全A,0.8872,16.7297
20221229,881001.WI,万得全A,0.8354,16.6508
20221230,881001.WI,万得全A,0.8373,16.7213
20230103,881001.WI,万得全A,1.0554,16.9239
20230104,881001.WI,万得全A,1.0654,16.9637
20230105,881001.WI,万得全A,1.0381,17.1644
20230106,881001.WI,万得全A,1.0345,17.2155
20230109,881001.WI,万得全A,0.9625,17.321
20230110,881001.WI,万得全A,0.894,17.3163
20230111,881001.WI,万得全A,0.9138,17.2645
20230112,881001.WI,万得全A,0.8666,17.2872
20230113,881001.WI,万得全A,0.8589,17.4468
20230116,881001.WI,万得全A,1.0858,17.6138
20230117,881001.WI,万得全A,0.8659,17.5912
20230118,881001.WI,万得全A,0.8167,17.6154
20230119,881001.WI,万得全A,0.8573,17.7177
20230120,881001.WI,万得全A,0.9564,17.8652
20230130,881001.WI,万得全A,1.2999,17.9436
20230131,881001.WI,万得全A,1.1573,17.8835
20230201,881001.WI,万得全A,1.2998,18.0892
20230202,881001.WI,万得全A,1.2776,18.0877
20230203,881001.WI,万得全A,1.1477,18.005
20230206,881001.WI,万得全A,1.0703,17.8676
20230207,881001.WI,万得全A,1.0712,17.9178
20230208,881001.WI,万得全A,1.0249,17.8274
20230209,881001.WI,万得全A,1.0735,18.0656
20230210,881001.WI,万得全A,1.109,18.0012
20230213,881001.WI,万得全A,1.1807,18.161
20230214,881001.WI,万得全A,1.1121,18.1915
20230215,881001.WI,万得全A,1.1368,18.146
20230216,881001.WI,万得全A,1.5229,17.931
20230217,881001.WI,万得全A,1.1311,17.759
20230220,881001.WI,万得全A,1.1799,18.1151
20230221,881001.WI,万得全A,1.1661,18.1487
20230222,881001.WI,万得全A,0.9661,18.0767
20230223,881001.WI,万得全A,0.9972,18.0453
20230224,881001.WI,万得全A,0.8664,17.9326
20230227,881001.WI,万得全A,0.897,17.8583
20230228,881001.WI,万得全A,0.9238,17.9948
20230301,881001.WI,万得全A,1.1319,18.1923
20230302,881001.WI,万得全A,1.1726,18.1583
20230303,881001.WI,万得全A,1.1287,18.2399
20230306,881001.WI,万得全A,1.1214,18.2373
20230307,881001.WI,万得全A,1.2335,17.9821
20230308,881001.WI,万得全A,0.8876,17.9792
20230309,881001.WI,万得全A,0.914,17.9614
20230310,881001.WI,万得全A,0.991,17.698
20230313,881001.WI,万得全A,1.0156,17.8518
20230314,881001.WI,万得全A,1.107,17.7156
20230315,881001.WI,万得全A,1.0115,17.8007
20230316,881001.WI,万得全A,1.057,17.6194
20230317,881001.WI,万得全A,1.1545,17.7388
20230320,881001.WI,万得全A,1.2801,17.6418
20230321,881001.WI,万得全A,1.0591,17.8218
20230322,881001.WI,万得全A,1.1347,17.8769
20230323,881001.WI,万得全A,1.1444,17.9944
20230324,881001.WI,万得全A,1.2377,17.9389
20230327,881001.WI,万得全A,1.2829,17.883
20230328,881001.WI,万得全A,1.1427,17.8509
20230329,881001.WI,万得全A,1.0892,17.825
20230330,881001.WI,万得全A,1.0616,17.791
20230331,881001.WI,万得全A,1.0489,17.921
20230403,881001.WI,万得全A,1.3155,18.1215
20230404,881001.WI,万得全A,1.3736,18.1835
20230406,881001.WI,万得全A,1.2007,18.1882
20230407,881001.WI,万得全A,1.0916,18.3107
20230410,881001.WI,万得全A,1.2394,18.2061
20230411,881001.WI,万得全A,1.1316,18.1723
20230412,881001.WI,万得全A,1.2139,18.2636
20230413,881001.WI,万得全A,1.251,18.1768
20230414,881001.WI,万得全A,1.1896,18.2856
20230417,881001.WI,万得全A,1.2643,18.497
20230418,881001.WI,万得全A,1.142,18.5913
20230419,881001.WI,万得全A,1.1646,18.4808
20230420,881001.WI,万得全A,1.1989,18.5039
20230421,881001.WI,万得全A,1.3253,18.1401
20230424,881001.WI,万得全A,1.198,18.0364
20230425,881001.WI,万得全A,1.2953,17.8777
20230426,881001.WI,万得全A,1.2211,17.8744
20230427,881001.WI,万得全A,1.1611,17.8927
20230428,881001.WI,万得全A,1.311,18.1459
20230504,881001.WI,万得全A,1.479,18.3546
20230505,881001.WI,万得全A,1.3436,18.2516
20230508,881001.WI,万得全A,1.4916,18.5396
20230509,881001.WI,万得全A,1.6158,18.3162
20230510,881001.WI,万得全A,1.2864,18.1746
20230511,881001.WI,万得全A,1.1278,18.1429
20230512,881001.WI,万得全A,1.0915,17.9337
20230515,881001.WI,万得全A,1.1794,18.1498
20230516,881001.WI,万得全A,1.0305,18.0268
20230517,881001.WI,万得全A,0.9328,18.0065
20230518,881001.WI,万得全A,1.0383,18.078
20230519,881001.WI,万得全A,0.9749,18.0422
20230522,881001.WI,万得全A,0.9439,18.1149
20230523,881001.WI,万得全A,0.9378,17.8554
20230524,881001.WI,万得全A,0.967,17.6796
20230525,881001.WI,万得全A,1.0073,17.6598
20230526,881001.WI,万得全A,0.9439,17.7327
20230529,881001.WI,万得全A,1.0563,17.7438
20230530,881001.WI,万得全A,1.0689,17.7927
20230531,881001.WI,万得全A,1.0403,17.6936
20230601,881001.WI,万得全A,1.1143,17.7301
20230602,881001.WI,万得全A,1.0682,17.8898
20230605,881001.WI,万得全A,0.9956,17.8958
20230606,881001.WI,万得全A,1.1016,17.5781
20230607,881001.WI,万得全A,0.9242,17.5753
20230608,881001.WI,万得全A,1.0098,17.625
20230609,881001.WI,万得全A,1.0949,17.746
20230612,881001.WI,万得全A,1.0809,17.7577
20230613,881001.WI,万得全A,1.0263,17.8051
20230614,881001.WI,万得全A,1.0993,17.7898
20230615,881001.WI,万得全A,1.1232,17.9345
20230616,881001.WI,万得全A,1.1311,18.0581
20230619,881001.WI,万得全A,1.1385,17.9921
20230620,881001.WI,万得全A,1.0901,17.924
20230621,881001.WI,万得全A,1.0703,17.6446
20230626,881001.WI,万得全A,1.0989,17.3622
20230627,881001.WI,万得全A,0.9865,17.5865
20230628,881001.WI,万得全A,1.0139,17.5421
20230629,881001.WI,万得全A,0.9465,17.5436
20230630,881001.WI,万得全A,1.0062,17.6133
20230703,881001.WI,万得全A,1.1283,17.8022
20230704,881001.WI,万得全A,1.0157,17.8436
20230705,881001.WI,万得全A,0.9748,17.7095
20230706,881001.WI,万得全A,0.9348,17.6272
20230707,881001.WI,万得全A,0.9573,17.5469
20230710,881001.WI,万得全A,0.8682,17.5816
20230711,881001.WI,万得全A,0.8649,17.7026
20230712,881001.WI,万得全A,1.0261,17.5292
20230713,881001.WI,万得全A,1.0044,17.7652
20230714,881001.WI,万得全A,1.0087,17.7531
20230717,881001.WI,万得全A,0.9159,17.6182
20230718,881001.WI,万得全A,0.8922,17.5578
20230719,881001.WI,万得全A,0.8139,17.5483
20230720,881001.WI,万得全A,0.9322,17.3791
20230721,881001.WI,万得全A,0.891,17.3539
20230724,881001.WI,万得全A,0.8503,17.3226
20230725,881001.WI,万得全A,1.174,17.677
20230726,881001.WI,万得全A,1.0925,17.5804
20230727,881001.WI,万得全A,1.1142,17.533
20230728,881001.WI,万得全A,1.314,17.8129
20230731,881001.WI,万得全A,1.4832,17.9173
20230801,881001.WI,万得全A,1.4031,17.8952
20230802,881001.WI,万得全A,1.2438,17.7739
20230803,881001.WI,万得全A,1.1941,17.8367
20230804,881001.WI,万得全A,1.4285,17.8958
20230807,881001.WI,万得全A,1.1583,17.7842
20230808,881001.WI,万得全A,1.0375,17.7404
20230809,881001.WI,万得全A,0.9394,17.6486
20230810,881001.WI,万得全A,0.9081,17.7128
20230811,881001.WI,万得全A,1.0468,17.355
20230814,881001.WI,万得全A,0.9623,17.3234
20230815,881001.WI,万得全A,0.9004,17.2978
20230816,881001.WI,万得全A,0.9166,17.1087
20230817,881001.WI,万得全A,0.9587,17.202
20230818,881001.WI,万得全A,0.9791,17.0358
